fspace_hash,fsspace_hash,nfeatures,features,targets
-1991890117,-735078151,10,"{{-11.806862931584517,-11.655214645968547,-4.727387818712341,-3.7737113717016606,0,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{14.292122926307604}
-1991890117,111072167,12,"{{-11.806862931584517,-11.655214645968547,-4.727387818712341,-3.7737113717016606,-4.727387818712341,0,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{12.999555990809448}
-1991890117,537448844,11,"{{-11.806862931584517,-4.727387818712341,-3.7737113717016606,-4.727387818712341,0,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{14.042791936650863}
-1991890117,1091065054,13,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.7737113717016606,-4.727387818712341,-0.5586983238359531,0,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{14.002744197369248}
-1991890117,203103615,14,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.7737113717016606,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{13.964197768759242}
-1991890117,306897514,14,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.7737113717016606,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{13.788309952988575}
-1991890117,1418916806,16,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-1.3862943611198906,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{13.742988251055595}
-1991890117,-828830854,18,"{{-11.806862931584517,-0.20137569704042496,-4.727387818712341,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{12.19964704550847}
-1991890117,-289127958,6,"{{-1.3862943611198906,-11.806862931584517,0,-9.597641509456675,-1.3862943611198906,-4.553194853978476}}",{4.248495242049359}
767041607,-803341807,16,"{{-0.09412907198595906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-2.890371757896165,-0.20137569704042496,-5.298317366548036,-5.298317366548036,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-2.839820495321409,-8.047189562170502,-8.047189562170502,-1.3862943611198906,-1.3862943611198906}}",{7.962415680121064}
-802871442,-958023415,8,"{{-0.09412907198595906,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{9.404612560881151}
-1991890117,-1491919400,10,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.7737113717016606,0,-14.959841313840421,-9.597641509456675,-4.727387818712341,-1.3862943611198906,-4.553194853978476}}",{7.453561871643373}
-1991890117,1687426517,10,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.7737113717016606,0,-14.959841313840421,-9.597641509456675,-4.727387818712341,-1.3862943611198906,-4.553194853978476}}",{10.6994169277391}
-1991890117,-1592159793,12,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.7737113717016606,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-4.727387818712341,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{9.13852208418571}
-1991890117,1438364669,14,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-12.367328027087364,-3.7737113717016606,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{7.603897968521881}
-1991890117,1901297429,15,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-4.727387818712341,-12.367328027087364,-3.7737113717016606,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{11.662982061176908}
-1991890117,600447522,17,"{{-1.3862943611198906,-11.806862931584517,-11.655214645968547,-4.727387818712341,-12.367328027087364,-3.7737113717016606,-4.727387818712341,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{10.18539045772387}
-802871442,1306593374,11,"{{-0.09412907198595906,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.8720435397176747,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-4.707678616916818,-8.047189562170502}}",{7.52456122628536}
-802871442,-752990744,17,"{{-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-1.3862943611198906,-0.11055918996513683,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-4.707678616916818,-8.047189562170502,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906}}",{8.776938645174996}
767041607,1438235869,15,"{{-0.09412907198595906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-2.890371757896165,-0.20137569704042496,-5.298317366548036,-5.298317366548036,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-8.047189562170502,-1.3862943611198906,-1.3862943611198906}}",{6.637258031284457}
767041607,1858597573,13,"{{-0.09412907198595906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.20137569704042496,-5.298317366548036,-5.298317366548036,-0.11055918996513683,-1.3862943611198906,-0.7175764855574894,-2.839820495321409,-1.0124094052603678,-12.367328027087364}}",{7.448333860897476}
-1991890117,-454609553,8,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,0,-9.597641509456675,-4.727387818712341,-1.3862943611198906,-4.553194853978476}}",{4.248495242049359}
767041607,-485753572,12,"{{-0.09412907198595906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.20137569704042496,-5.298317366548036,-5.298317366548036,-0.11055918996513683,-1.3862943611198906,-0.7175764855574894,-1.0124094052603678,-12.367328027087364}}",{6.579251212010101}
-1991890117,783337166,16,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-2.4849066497880004}}",{4.219507705176107}
767041607,-1698109206,13,"{{-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-5.298317366548036,-5.298317366548036,-1.3862943611198906,-0.11055918996513683,-1.3862943611198906,-0.7175764855574894,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906}}",{6.429719478039138}
767041607,-345600284,18,"{{-0.09412907198595906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-2.890371757896165,-0.20137569704042496,-5.298317366548036,-5.298317366548036,-1.3862943611198906,-0.11055918996513683,-1.3862943611198906,-0.7175764855574894,-2.839820495321409,-8.047189562170502,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906}}",{9.360483030405902}
767041607,33256648,16,"{{-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-2.890371757896165,-5.298317366548036,-5.298317366548036,-1.3862943611198906,-0.11055918996513683,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-8.047189562170502,-1.0124094052603678,-12.367328027087364,-1.3862943611198906,-1.3862943611198906}}",{8.100464891029363}
-1991890117,-1152570093,18,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,-4.727387818712341,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{8.264105763728956}
-1991890117,-680846722,20,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{8.264105763728956}
-802871442,-494642790,9,"{{-0.09412907198595906,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-8.047189562170502}}",{7.606387389772652}
-802871442,1677003826,11,"{{-0.09412907198595906,-11.806862931584517,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-8.047189562170502,-11.806862931584517}}",{4.343805421853684}
-802871442,191756039,12,"{{-0.09412907198595906,-11.806862931584517,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-11.806862931584517}}",{6.056784013228625}
-802871442,-1478423720,14,"{{-0.09412907198595906,-11.806862931584517,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-8.047189562170502,-1.3862943611198906,-11.806862931584517}}",{5.986452005284438}
-802871442,1669838741,15,"{{-0.09412907198595906,-11.806862931584517,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.7175764855574894,-4.707678616916818,-8.047189562170502,-1.3862943611198906,-11.806862931584517}}",{7.00850518208228}
-1991890117,-983466130,6,"{{-11.806862931584517,-0.20137569704042496,-0.5586983238359531,0,-9.597641509456675,-4.553194853978476}}",{8.65486599654131}
-1991890117,1012660519,7,"{{-11.806862931584517,-0.20137569704042496,-3.7737113717016606,-0.5586983238359531,0,-9.597641509456675,-4.553194853978476}}",{12.055889086264026}
-1991890117,1823251348,9,"{{-11.806862931584517,-0.20137569704042496,-12.367328027087364,-3.7737113717016606,-0.5586983238359531,0,-9.597641509456675,-1.018046664056702,-4.553194853978476}}",{10.551401983816316}
-1991890117,1130146021,12,"{{-15.242798338910262,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,-0.5586983238359531,0,-9.597641509456675,-1.018046664056702,-1.460443378791355,-4.553194853978476}}",{5.762051382780177}
-1991890117,-1414056463,14,"{{-15.242798338910262,-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,-0.5586983238359531,0,-9.597641509456675,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-4.553194853978476}}",{4.007333185232471}
-1991890117,1352941389,16,"{{-15.242798338910262,-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-0.5586983238359531,0,-9.597641509456675,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-4.553194853978476}}",{4.007333185232471}
-1991890117,1359426001,17,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,-0.5586983238359531,0,-9.597641509456675,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.553194853978476}}",{5.375278407684165}
-1991890117,1050902217,12,"{{-15.242798338910262,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,-0.5586983238359531,0,-9.597641509456675,-1.018046664056702,-1.460443378791355,-4.553194853978476}}",{5.968707559985366}
-1991890117,1981273001,5,"{{-11.806862931584517,-3.7737113717016606,-9.597641509456675,-2.4849066497880004,-2.4849066497880004}}",{6.470799503782602}
-1991890117,-1372802859,8,"{{-11.806862931584517,-13.782681534372943,-3.4965075614664802,-3.7737113717016606,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-2.4849066497880004}}",{4.3694478524670215}
-1991890117,944884670,7,"{{-11.806862931584517,-3.4965075614664802,-3.7737113717016606,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-2.4849066497880004}}",{3.970291913552122}
-1991890117,158621602,7,"{{-11.806862931584517,-3.4965075614664802,-3.7737113717016606,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-2.4849066497880004}}",{7.20414929203594}
-1991890117,516154072,9,"{{-11.806862931584517,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-2.4849066497880004}}",{5.739792912179234}
-1991890117,1216523534,11,"{{-11.806862931584517,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,0,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-2.4849066497880004,-4.553194853978476}}",{6.486160788944089}
-1991890117,439929121,13,"{{-1.3862943611198906,-11.806862931584517,-3.4965075614664802,-12.367328027087364,-3.7737113717016606,0,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{5.442417710521793}
-1991890117,527847129,15,"{{-1.3862943611198906,-11.806862931584517,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{5.442417710521793}
-1991890117,-1656754396,16,"{{-1.3862943611198906,-11.806862931584517,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{5.318119993844216}
-1991890117,-1049671858,18,"{{-1.3862943611198906,-11.806862931584517,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-12.367328027087364,-3.7737113717016606,-1.3862943611198906,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.018046664056702,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-2.4849066497880004,-4.553194853978476}}",{5.318119993844216}
-802871442,715610928,9,"{{-0.09412907198595906,-0.6931471805599453,-0.6931471805599453,-1.3862943611198906,-2.890371757896165,-0.8610071948870133,-1.3862943611198906,-1.3862943611198906,-8.047189562170502}}",{5.187385805840755}
-1991890117,-1963701125,12,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-3.7737113717016606,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-1.3862943611198906,-2.4849066497880004}}",{6.877296071497429}
-1991890117,1736622345,14,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-3.7737113717016606,-4.727387818712341,-0.5586983238359531,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-1.3862943611198906,-4.727387818712341,-2.4849066497880004}}",{5.480638923341991}
-1991890117,1868964687,16,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-3.4965075614664802,-3.7737113717016606,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-1.3862943611198906,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{6.501289670540389}
-1991890117,685565726,18,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-3.7737113717016606,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{6.501289670540389}
-1991890117,383028807,20,"{{-1.3862943611198906,-11.806862931584517,-0.20137569704042496,-4.727387818712341,-3.4965075614664802,-1.3862943611198906,-3.7737113717016606,-1.3862943611198906,-4.727387818712341,-0.5586983238359531,0,-14.959841313840421,-9.597641509456675,-2.4849066497880004,-1.460443378791355,-4.727387818712341,-1.3862943611198906,-4.727387818712341,-2.4849066497880004,-4.553194853978476}}",{6.501289670540389}
